time,timezone,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,direct_radiation,soil_moisture_28_to_100cm,soil_temperature_28_to_100cm
2025-04-04T15:00,Asia/Kolkata,31.9,62.0,0.0,14.2,309.0,516.0,0.243,31.7
2025-04-04T16:00,Asia/Kolkata,31.6,64.0,0.0,14.9,318.0,382.0,0.243,31.7
2025-04-04T17:00,Asia/Kolkata,30.5,68.0,0.0,15.4,318.0,204.0,0.243,31.7
2025-04-04T18:00,Asia/Kolkata,29.1,72.0,0.0,14.4,314.0,51.0,0.243,31.7
2025-04-04T19:00,Asia/Kolkata,28.4,77.0,0.0,12.0,316.0,1.0,0.243,31.8
2025-04-04T20:00,Asia/Kolkata,28.2,76.0,0.0,8.8,332.0,0.0,0.243,31.8
2025-04-04T21:00,Asia/Kolkata,28.0,78.0,0.0,5.6,15.0,0.0,0.243,31.8
2025-04-04T22:00,Asia/Kolkata,27.6,79.0,0.0,6.3,357.0,0.0,0.243,31.8
2025-04-04T23:00,Asia/Kolkata,27.2,81.0,0.0,6.0,357.0,0.0,0.243,31.8
2025-04-05T00:00,Asia/Kolkata,26.8,82.0,0.0,4.7,351.0,0.0,0.243,31.8
2025-04-05T01:00,Asia/Kolkata,26.4,83.0,0.0,5.1,354.0,0.0,0.243,31.8
2025-04-05T02:00,Asia/Kolkata,26.0,88.0,0.0,7.3,335.0,0.0,0.243,31.8
2025-04-05T03:00,Asia/Kolkata,25.6,93.0,0.0,6.0,350.0,0.0,0.243,31.8
2025-04-05T04:00,Asia/Kolkata,25.1,96.0,0.0,4.4,351.0,0.0,0.243,31.8
2025-04-05T05:00,Asia/Kolkata,24.8,95.0,0.0,5.3,24.0,0.0,0.243,31.8
2025-04-05T06:00,Asia/Kolkata,24.9,96.0,0.0,4.3,28.0,0.0,0.243,31.8
2025-04-05T07:00,Asia/Kolkata,25.5,91.0,0.0,5.9,31.0,21.0,0.243,31.8
2025-04-05T08:00,Asia/Kolkata,27.9,71.0,0.0,4.7,23.0,139.0,0.243,31.8
2025-04-05T09:00,Asia/Kolkata,31.5,47.0,0.0,3.5,332.0,362.0,0.243,31.8
2025-04-05T10:00,Asia/Kolkata,34.0,35.0,0.0,6.7,314.0,550.0,0.243,31.8
2025-04-05T11:00,Asia/Kolkata,35.3,34.0,0.0,9.7,304.0,695.0,0.243,31.8
2025-04-05T12:00,Asia/Kolkata,35.2,39.0,0.0,13.5,306.0,779.0,0.243,31.8
2025-04-05T13:00,Asia/Kolkata,35.5,37.0,0.0,15.3,307.0,770.0,0.243,31.8
2025-04-05T14:00,Asia/Kolkata,35.2,32.0,0.0,16.1,306.0,620.0,0.243,31.8
2025-04-05T15:00,Asia/Kolkata,34.9,34.0,0.0,16.9,309.0,564.0,0.243,31.8
2025-04-05T16:00,Asia/Kolkata,34.1,39.0,0.0,17.7,312.0,386.0,0.243,31.8
2025-04-05T17:00,Asia/Kolkata,32.8,44.0,0.0,18.5,315.0,209.0,0.243,31.8
2025-04-05T18:00,Asia/Kolkata,30.8,55.0,0.0,14.0,308.0,56.0,0.243,31.8
2025-04-05T19:00,Asia/Kolkata,29.8,62.0,0.0,14.5,319.0,1.0,0.243,31.8
2025-04-05T20:00,Asia/Kolkata,29.2,68.0,0.0,12.4,320.0,0.0,0.243,31.8
2025-04-05T21:00,Asia/Kolkata,29.1,64.0,0.0,3.3,6.0,0.0,0.243,31.8
2025-04-05T22:00,Asia/Kolkata,28.4,63.0,0.0,1.5,104.0,0.0,0.243,31.8
2025-04-05T23:00,Asia/Kolkata,27.7,66.0,0.0,2.5,315.0,0.0,0.243,31.8
2025-04-06T00:00,Asia/Kolkata,28.1,61.0,0.0,6.0,314.0,0.0,0.243,31.8
2025-04-06T01:00,Asia/Kolkata,27.6,63.0,0.0,4.6,321.0,0.0,0.243,31.8
2025-04-06T02:00,Asia/Kolkata,26.6,70.0,0.0,3.6,307.0,0.0,0.243,31.8
2025-04-06T03:00,Asia/Kolkata,26.3,72.0,0.0,0.7,14.0,0.0,0.243,31.8
2025-04-06T04:00,Asia/Kolkata,25.6,75.0,0.0,0.3,45.0,0.0,0.243,31.8
2025-04-06T05:00,Asia/Kolkata,24.9,78.0,0.0,1.5,83.0,0.0,0.243,31.8
2025-04-06T06:00,Asia/Kolkata,25.6,75.0,0.0,3.0,76.0,0.0,0.243,31.8
2025-04-06T07:00,Asia/Kolkata,26.3,70.0,0.0,4.5,74.0,24.0,0.243,31.8
2025-04-06T08:00,Asia/Kolkata,29.0,55.0,0.0,2.3,72.0,154.0,0.243,31.8
2025-04-06T09:00,Asia/Kolkata,32.6,39.0,0.0,0.8,117.0,369.0,0.243,31.8
2025-04-06T10:00,Asia/Kolkata,35.0,31.0,0.0,2.7,233.0,558.0,0.243,31.8
2025-04-06T11:00,Asia/Kolkata,35.8,33.0,0.0,7.0,244.0,701.0,0.243,31.8
2025-04-06T12:00,Asia/Kolkata,35.4,41.0,0.0,10.1,251.0,784.0,0.243,31.8
2025-04-06T13:00,Asia/Kolkata,34.9,44.0,0.0,12.3,264.0,762.0,0.243,31.8
2025-04-06T14:00,Asia/Kolkata,34.2,45.0,0.0,14.1,275.0,577.0,0.243,31.8
2025-04-06T15:00,Asia/Kolkata,33.8,46.0,0.0,16.1,290.0,494.0,0.243,31.8
2025-04-06T16:00,Asia/Kolkata,33.5,42.0,0.0,15.6,304.0,346.0,0.243,31.8
2025-04-06T17:00,Asia/Kolkata,33.1,43.0,0.0,14.5,308.0,199.0,0.243,31.8
2025-04-06T18:00,Asia/Kolkata,30.4,69.0,0.0,10.4,278.0,54.0,0.243,31.8
2025-04-06T19:00,Asia/Kolkata,29.5,72.0,0.0,5.9,284.0,1.0,0.243,31.8
2025-04-06T20:00,Asia/Kolkata,29.3,73.0,0.0,0.0,270.0,0.0,0.243,31.8
2025-04-06T21:00,Asia/Kolkata,28.9,69.0,0.0,2.7,143.0,0.0,0.243,31.8
2025-04-06T22:00,Asia/Kolkata,28.2,75.0,0.0,1.5,210.0,0.0,0.243,31.8
2025-04-06T23:00,Asia/Kolkata,27.9,77.0,0.0,1.3,286.0,0.0,0.243,31.8
2025-04-07T00:00,Asia/Kolkata,27.3,79.0,0.0,2.1,128.0,0.0,0.243,31.9
2025-04-07T01:00,Asia/Kolkata,26.4,86.0,0.0,3.0,142.0,0.0,0.243,31.9
2025-04-07T02:00,Asia/Kolkata,25.9,91.0,0.0,2.0,190.0,0.0,0.243,31.9
2025-04-07T03:00,Asia/Kolkata,25.6,92.0,0.0,2.8,145.0,0.0,0.243,31.9
2025-04-07T04:00,Asia/Kolkata,25.7,93.0,0.0,2.7,118.0,0.0,0.243,31.9
2025-04-07T05:00,Asia/Kolkata,25.0,96.0,0.0,2.5,111.0,0.0,0.243,31.9
2025-04-07T06:00,Asia/Kolkata,25.1,95.0,0.0,2.5,90.0,0.0,0.243,31.9
2025-04-07T07:00,Asia/Kolkata,25.5,91.0,0.0,3.1,62.0,22.0,0.243,31.9
2025-04-07T08:00,Asia/Kolkata,28.7,68.0,0.0,2.4,73.0,151.0,0.243,31.9
2025-04-07T09:00,Asia/Kolkata,32.6,43.0,0.0,0.4,153.0,363.0,0.243,31.8
2025-04-07T10:00,Asia/Kolkata,35.2,31.0,0.0,3.2,286.0,556.0,0.243,31.8
2025-04-07T11:00,Asia/Kolkata,36.4,31.0,0.0,6.7,273.0,701.0,0.242,31.8
2025-04-07T12:00,Asia/Kolkata,36.5,35.0,0.0,10.1,276.0,780.0,0.242,31.8
2025-04-07T13:00,Asia/Kolkata,36.5,32.0,0.0,14.6,294.0,778.0,0.242,31.8
2025-04-07T14:00,Asia/Kolkata,35.9,27.0,0.0,16.2,311.0,572.0,0.242,31.8
2025-04-07T15:00,Asia/Kolkata,36.3,27.0,0.0,16.3,307.0,530.0,0.242,31.8
2025-04-07T16:00,Asia/Kolkata,35.3,33.0,0.0,19.0,305.0,338.0,0.242,31.8
2025-04-07T17:00,Asia/Kolkata,34.6,33.0,0.0,19.1,321.0,207.0,0.242,31.9
2025-04-07T18:00,Asia/Kolkata,32.2,43.0,0.0,16.9,329.0,61.0,0.242,31.8
2025-04-07T19:00,Asia/Kolkata,31.6,45.0,0.0,14.5,332.0,1.0,0.242,31.8
2025-04-07T20:00,Asia/Kolkata,31.1,46.0,0.0,13.4,340.0,0.0,0.242,31.9
2025-04-07T21:00,Asia/Kolkata,30.6,47.0,0.0,13.5,335.0,0.0,0.242,31.9
2025-04-07T22:00,Asia/Kolkata,29.9,54.0,0.0,12.8,338.0,0.0,0.242,31.9
2025-04-07T23:00,Asia/Kolkata,29.3,59.0,0.0,7.2,356.0,0.0,0.242,31.9
2025-04-08T00:00,Asia/Kolkata,28.3,59.0,0.0,4.5,88.0,0.0,0.242,31.9
2025-04-08T01:00,Asia/Kolkata,27.4,61.0,0.0,4.0,360.0,0.0,0.242,31.9
2025-04-08T02:00,Asia/Kolkata,27.2,63.0,0.0,6.7,14.0,0.0,0.242,31.9
2025-04-08T03:00,Asia/Kolkata,26.9,63.0,0.0,5.8,39.0,0.0,0.242,31.9
2025-04-08T04:00,Asia/Kolkata,26.1,63.0,0.0,3.9,62.0,0.0,0.242,31.9
2025-04-08T05:00,Asia/Kolkata,26.2,62.0,0.0,1.4,23.0,0.0,0.242,31.9
2025-04-08T06:00,Asia/Kolkata,26.3,65.0,0.0,0.8,225.0,0.0,0.242,31.9
2025-04-08T07:00,Asia/Kolkata,27.9,63.0,0.0,4.3,287.0,27.0,0.242,31.9
2025-04-08T08:00,Asia/Kolkata,30.3,56.0,0.0,2.5,339.0,170.0,0.242,31.9
2025-04-08T09:00,Asia/Kolkata,32.5,49.0,0.0,3.1,332.0,368.0,0.242,31.9
2025-04-08T10:00,Asia/Kolkata,34.8,41.0,0.0,1.6,276.0,552.0,0.242,31.9
2025-04-08T11:00,Asia/Kolkata,36.1,38.0,0.0,4.9,262.0,692.0,0.242,31.9
2025-04-08T12:00,Asia/Kolkata,36.2,43.0,0.0,9.4,271.0,771.0,0.242,31.9
2025-04-08T13:00,Asia/Kolkata,36.2,41.0,0.0,13.4,294.0,780.0,0.242,31.9
2025-04-08T14:00,Asia/Kolkata,36.6,29.0,0.0,17.1,314.0,638.0,0.242,31.9
2025-04-08T15:00,Asia/Kolkata,36.7,24.0,0.0,17.9,323.0,473.0,0.242,31.9
2025-04-08T16:00,Asia/Kolkata,35.8,27.0,0.0,18.1,326.0,330.0,0.242,31.9
2025-04-08T17:00,Asia/Kolkata,35.1,26.0,0.0,18.3,329.0,219.0,0.242,31.9
2025-04-08T18:00,Asia/Kolkata,32.4,41.0,0.0,19.9,326.0,58.0,0.242,31.9
2025-04-08T19:00,Asia/Kolkata,31.3,48.0,0.0,18.8,330.0,1.0,0.242,31.9
2025-04-08T20:00,Asia/Kolkata,30.5,54.0,0.0,14.7,335.0,0.0,0.242,31.9
2025-04-08T21:00,Asia/Kolkata,29.8,53.0,0.0,2.4,54.0,0.0,0.242,31.9
2025-04-08T22:00,Asia/Kolkata,29.7,49.0,0.0,4.0,60.0,0.0,0.242,31.9
2025-04-08T23:00,Asia/Kolkata,29.2,51.0,0.0,2.3,4.0,0.0,0.242,31.9
2025-04-09T00:00,Asia/Kolkata,28.7,51.0,0.0,2.9,274.0,0.0,0.242,31.9
2025-04-09T01:00,Asia/Kolkata,28.2,57.0,0.0,3.3,299.0,0.0,0.242,31.9
2025-04-09T02:00,Asia/Kolkata,28.0,62.0,0.0,0.7,270.0,0.0,0.242,31.9
2025-04-09T03:00,Asia/Kolkata,27.4,62.0,0.0,0.5,135.0,0.0,0.242,31.9
2025-04-09T04:00,Asia/Kolkata,26.5,66.0,0.0,1.5,126.0,0.0,0.242,31.9
2025-04-09T05:00,Asia/Kolkata,26.2,66.0,0.0,4.0,122.0,0.0,0.242,31.9
2025-04-09T06:00,Asia/Kolkata,27.4,74.0,0.0,10.9,153.0,0.0,0.242,32.0
2025-04-09T07:00,Asia/Kolkata,27.7,72.0,0.0,9.4,148.0,16.0,0.242,32.0
2025-04-09T08:00,Asia/Kolkata,29.1,67.0,0.0,8.8,149.0,157.0,0.242,32.0
2025-04-09T09:00,Asia/Kolkata,30.9,62.0,0.0,8.6,172.0,364.0,0.242,32.0
2025-04-09T10:00,Asia/Kolkata,32.5,56.0,0.0,7.7,191.0,549.0,0.242,32.0
2025-04-09T11:00,Asia/Kolkata,33.6,54.0,0.0,8.1,219.0,691.0,0.242,32.0
2025-04-09T12:00,Asia/Kolkata,34.3,51.0,0.0,9.8,244.0,774.0,0.242,32.0
2025-04-09T13:00,Asia/Kolkata,34.5,49.0,0.0,11.6,262.0,786.0,0.242,32.0
2025-04-09T14:00,Asia/Kolkata,34.7,46.0,0.0,9.9,280.0,716.0,0.242,32.0
2025-04-09T15:00,Asia/Kolkata,34.3,46.0,0.0,14.3,295.0,546.0,0.242,32.0
2025-04-09T16:00,Asia/Kolkata,33.6,49.0,0.0,15.3,307.0,356.0,0.242,32.0
2025-04-09T17:00,Asia/Kolkata,33.7,44.0,0.0,13.4,314.0,224.0,0.242,32.0
2025-04-09T18:00,Asia/Kolkata,31.1,58.0,0.0,16.2,310.0,58.0,0.242,32.0
2025-04-09T19:00,Asia/Kolkata,30.7,59.0,0.0,15.5,321.0,1.0,0.242,32.0
2025-04-09T20:00,Asia/Kolkata,30.3,60.0,0.0,3.8,59.0,0.0,0.242,32.0
2025-04-09T21:00,Asia/Kolkata,29.9,62.0,0.0,0.7,14.0,0.0,0.242,32.0
2025-04-09T22:00,Asia/Kolkata,29.3,60.0,0.0,1.3,196.0,0.0,0.242,32.0
2025-04-09T23:00,Asia/Kolkata,28.9,62.0,0.0,0.6,214.0,0.0,0.242,32.0
2025-04-10T00:00,Asia/Kolkata,28.4,67.0,0.0,5.7,162.0,0.0,0.242,32.0
2025-04-10T01:00,Asia/Kolkata,27.8,80.0,0.0,7.7,177.0,0.0,0.242,32.0
2025-04-10T02:00,Asia/Kolkata,27.2,91.0,0.0,8.4,169.0,0.0,0.242,32.0
2025-04-10T03:00,Asia/Kolkata,27.0,93.0,0.0,10.5,177.0,0.0,0.242,32.0
2025-04-10T04:00,Asia/Kolkata,26.9,94.0,0.0,10.7,172.0,0.0,0.242,32.0
2025-04-10T05:00,Asia/Kolkata,26.8,94.0,0.0,9.2,163.0,0.0,0.242,32.0
2025-04-10T06:00,Asia/Kolkata,27.7,88.0,0.0,11.0,159.0,0.0,0.242,32.0
2025-04-10T07:00,Asia/Kolkata,28.2,86.0,0.0,11.4,168.0,14.0,0.242,32.0
2025-04-10T08:00,Asia/Kolkata,29.2,78.0,0.0,11.7,175.0,37.0,0.242,32.0
2025-04-10T09:00,Asia/Kolkata,30.3,71.0,0.0,12.2,180.0,151.0,0.242,32.0
2025-04-10T10:00,Asia/Kolkata,31.1,66.0,0.0,11.7,191.0,164.0,0.242,32.0
2025-04-10T11:00,Asia/Kolkata,32.0,61.0,0.0,10.6,208.0,429.0,0.242,32.0
2025-04-10T12:00,Asia/Kolkata,32.4,58.0,0.0,10.6,227.0,456.0,0.242,32.0
2025-04-10T13:00,Asia/Kolkata,32.7,56.0,0.0,11.1,240.0,523.0,0.242,32.0
2025-04-10T14:00,Asia/Kolkata,32.9,56.0,0.0,6.5,224.0,516.0,0.242,32.0
2025-04-10T15:00,Asia/Kolkata,33.3,54.0,0.0,10.5,243.0,436.0,0.242,32.0
2025-04-10T16:00,Asia/Kolkata,32.5,54.0,0.0,12.4,269.0,409.0,0.242,32.0
2025-04-10T17:00,Asia/Kolkata,31.6,55.0,0.0,10.1,287.0,233.0,0.242,32.0
2025-04-10T18:00,Asia/Kolkata,29.5,72.0,0.0,10.8,266.0,62.0,0.242,32.0
2025-04-10T19:00,Asia/Kolkata,28.8,79.0,0.0,8.0,262.0,1.0,0.242,32.0
2025-04-10T20:00,Asia/Kolkata,28.6,81.0,0.0,4.5,247.0,0.0,0.242,32.0
2025-04-10T21:00,Asia/Kolkata,28.3,83.0,0.0,1.4,203.0,0.0,0.242,32.0
2025-04-10T22:00,Asia/Kolkata,28.0,84.0,0.0,2.0,170.0,0.0,0.242,32.1
2025-04-10T23:00,Asia/Kolkata,27.7,84.0,0.0,3.9,156.0,0.0,0.242,32.1
2025-04-11T00:00,Asia/Kolkata,27.2,87.0,0.0,3.4,164.0,0.0,0.242,32.1
2025-04-11T01:00,Asia/Kolkata,26.8,89.0,0.0,4.5,151.0,0.0,0.242,32.1
2025-04-11T02:00,Asia/Kolkata,26.5,92.0,0.0,6.4,153.0,0.0,0.242,32.1
2025-04-11T03:00,Asia/Kolkata,26.1,94.0,0.0,5.9,149.0,0.0,0.242,32.1
2025-04-11T04:00,Asia/Kolkata,25.9,93.0,0.0,6.6,143.0,0.0,0.242,32.1
2025-04-11T05:00,Asia/Kolkata,25.7,93.0,0.0,6.4,137.0,0.0,0.242,32.1
2025-04-11T06:00,Asia/Kolkata,26.0,93.0,0.0,6.9,133.0,0.0,0.242,32.1
2025-04-11T07:00,Asia/Kolkata,26.7,89.0,0.0,7.1,139.0,28.0,0.242,32.1
2025-04-11T08:00,Asia/Kolkata,28.5,79.0,0.0,7.8,157.0,170.0,0.242,32.1
2025-04-11T09:00,Asia/Kolkata,30.5,61.0,0.0,9.0,177.0,367.0,0.242,32.1
2025-04-11T10:00,Asia/Kolkata,31.8,54.0,0.0,11.2,191.0,554.0,0.242,32.1
2025-04-11T11:00,Asia/Kolkata,32.4,52.0,0.0,13.0,204.0,693.0,0.242,32.1
2025-04-11T12:00,Asia/Kolkata,32.8,50.0,0.0,14.0,215.0,777.0,0.242,32.1
2025-04-11T13:00,Asia/Kolkata,33.1,49.0,0.0,14.3,226.0,791.0,0.242,32.1
2025-04-11T14:00,Asia/Kolkata,32.7,53.0,0.0,14.5,233.0,738.0,0.242,32.1
2025-04-11T15:00,Asia/Kolkata,32.3,53.0,0.0,14.3,236.0,616.0,0.242,32.1
2025-04-11T16:00,Asia/Kolkata,31.5,58.0,0.0,13.3,235.0,440.0,0.242,32.1
2025-04-11T17:00,Asia/Kolkata,30.5,63.0,0.0,12.4,236.0,239.0,0.242,32.1
2025-04-11T18:00,Asia/Kolkata,29.3,74.0,0.0,13.1,238.0,63.0,0.242,32.1
2025-04-11T19:00,Asia/Kolkata,28.7,77.0,0.0,11.6,244.0,1.0,0.242,32.1
2025-04-11T20:00,Asia/Kolkata,28.5,76.0,0.0,10.1,245.0,0.0,0.242,32.1
2025-04-11T21:00,Asia/Kolkata,28.3,76.0,0.0,9.0,248.0,0.0,0.242,32.1
2025-04-11T22:00,Asia/Kolkata,28.1,77.0,0.0,7.7,240.0,0.0,0.242,32.1
2025-04-11T23:00,Asia/Kolkata,27.7,79.0,0.0,6.2,213.0,0.0,0.242,32.1
2025-04-12T00:00,Asia/Kolkata,27.3,81.0,0.0,4.9,204.0,0.0,0.242,32.1
2025-04-12T01:00,Asia/Kolkata,26.8,85.0,0.0,3.6,210.0,0.0,0.242,32.1
2025-04-12T02:00,Asia/Kolkata,26.4,87.0,0.0,3.1,220.0,0.0,0.241,32.1
2025-04-12T03:00,Asia/Kolkata,26.1,89.0,0.0,3.0,205.0,0.0,0.241,32.1
2025-04-12T04:00,Asia/Kolkata,25.7,91.0,0.0,2.5,201.0,0.0,0.241,32.1
2025-04-12T05:00,Asia/Kolkata,25.7,93.0,0.0,2.9,173.0,0.0,0.241,32.1
2025-04-12T06:00,Asia/Kolkata,26.7,90.0,0.0,4.4,161.0,0.0,0.242,32.1
2025-04-12T07:00,Asia/Kolkata,27.3,88.0,0.0,5.2,151.0,25.0,0.242,32.1
2025-04-12T08:00,Asia/Kolkata,28.8,79.0,0.1,6.9,175.0,134.0,0.241,32.1
2025-04-12T09:00,Asia/Kolkata,30.5,67.0,0.0,8.7,194.0,283.0,0.241,32.1
2025-04-12T10:00,Asia/Kolkata,31.5,61.0,0.0,11.5,202.0,459.0,0.241,32.1
2025-04-12T11:00,Asia/Kolkata,32.0,59.0,0.0,12.4,210.0,614.0,0.241,32.1
2025-04-12T12:00,Asia/Kolkata,32.4,58.0,0.0,13.0,223.0,744.0,0.241,32.1
2025-04-12T13:00,Asia/Kolkata,32.4,59.0,0.0,13.9,243.0,761.0,0.241,32.1
2025-04-12T14:00,Asia/Kolkata,32.1,59.0,0.0,14.7,263.0,675.0,0.241,32.1
2025-04-12T15:00,Asia/Kolkata,31.9,60.0,0.0,11.4,267.0,551.0,0.241,32.1
2025-04-12T16:00,Asia/Kolkata,31.3,62.0,0.0,10.0,247.0,385.0,0.241,32.1
2025-04-12T17:00,Asia/Kolkata,30.5,63.0,0.0,9.6,237.0,232.0,0.241,32.1
2025-04-12T18:00,Asia/Kolkata,29.2,71.0,0.0,9.3,257.0,63.0,0.241,32.1
2025-04-12T19:00,Asia/Kolkata,28.4,78.0,0.0,8.0,260.0,1.0,0.241,32.1
2025-04-12T20:00,Asia/Kolkata,28.2,79.0,0.0,6.7,261.0,0.0,0.241,32.1
2025-04-12T21:00,Asia/Kolkata,28.0,80.0,0.0,6.3,246.0,0.0,0.241,32.1
2025-04-12T22:00,Asia/Kolkata,27.8,81.0,0.0,6.2,232.0,0.0,0.241,32.1
2025-04-12T23:00,Asia/Kolkata,27.6,82.0,0.0,5.1,247.0,0.0,0.241,32.1
2025-04-13T00:00,Asia/Kolkata,27.3,83.0,0.0,3.0,245.0,0.0,0.241,32.1
2025-04-13T01:00,Asia/Kolkata,26.9,85.0,0.0,2.3,241.0,0.0,0.241,32.1
2025-04-13T02:00,Asia/Kolkata,26.6,87.0,0.0,3.9,304.0,0.0,0.241,32.1
2025-04-13T03:00,Asia/Kolkata,26.3,88.0,0.0,2.0,315.0,0.0,0.241,32.1
2025-04-13T04:00,Asia/Kolkata,25.9,91.0,0.0,1.3,45.0,0.0,0.241,32.1
2025-04-13T05:00,Asia/Kolkata,25.7,93.0,0.0,4.4,111.0,0.0,0.241,32.1
2025-04-13T06:00,Asia/Kolkata,25.9,93.0,0.0,3.5,111.0,0.0,0.241,32.1
2025-04-13T07:00,Asia/Kolkata,26.6,89.0,0.0,3.7,101.0,25.0,0.241,32.1
2025-04-13T08:00,Asia/Kolkata,28.3,78.0,0.0,2.2,90.0,135.0,0.241,32.1
2025-04-13T09:00,Asia/Kolkata,30.4,66.0,0.0,0.9,323.0,314.0,0.241,32.1
2025-04-13T10:00,Asia/Kolkata,31.9,58.0,0.0,4.3,272.0,447.0,0.241,32.1
2025-04-13T11:00,Asia/Kolkata,32.8,57.0,0.0,9.0,272.0,683.0,0.241,32.1
2025-04-13T12:00,Asia/Kolkata,32.7,59.0,0.0,12.9,282.0,764.0,0.241,32.1
2025-04-13T13:00,Asia/Kolkata,32.7,56.0,0.0,14.7,293.0,785.0,0.241,32.1
2025-04-13T14:00,Asia/Kolkata,32.4,57.0,0.0,16.1,299.0,671.0,0.241,32.1
2025-04-13T15:00,Asia/Kolkata,32.1,58.0,0.0,16.0,306.0,533.0,0.241,32.1
2025-04-13T16:00,Asia/Kolkata,31.8,60.0,0.0,15.2,310.0,407.0,0.241,32.1
2025-04-13T17:00,Asia/Kolkata,30.9,62.0,0.0,14.5,313.0,219.0,0.241,32.1
2025-04-13T18:00,Asia/Kolkata,29.3,74.0,0.0,13.1,304.0,60.0,0.241,32.1
2025-04-13T19:00,Asia/Kolkata,28.7,74.0,0.0,12.0,307.0,1.0,0.241,32.1
2025-04-13T20:00,Asia/Kolkata,28.3,77.0,0.0,12.2,315.0,0.0,0.241,32.1
2025-04-13T21:00,Asia/Kolkata,28.0,81.0,0.0,13.6,321.0,0.0,0.241,32.1
2025-04-13T22:00,Asia/Kolkata,27.7,82.0,0.0,8.6,344.0,0.0,0.241,32.1
2025-04-13T23:00,Asia/Kolkata,27.2,85.0,0.0,8.0,354.0,0.0,0.241,32.1
2025-04-14T00:00,Asia/Kolkata,27.0,87.0,0.0,9.4,353.0,0.0,0.241,32.1
2025-04-14T01:00,Asia/Kolkata,26.6,89.0,0.0,8.2,10.0,0.0,0.241,32.1
2025-04-14T02:00,Asia/Kolkata,26.1,91.0,0.0,5.0,44.0,0.0,0.241,32.1
2025-04-14T03:00,Asia/Kolkata,25.6,92.0,0.0,5.0,75.0,0.0,0.241,32.1
2025-04-14T04:00,Asia/Kolkata,25.1,91.0,0.0,4.8,79.0,0.0,0.241,32.1
2025-04-14T05:00,Asia/Kolkata,24.7,92.0,0.0,4.5,67.0,0.0,0.241,32.1
2025-04-14T06:00,Asia/Kolkata,25.2,88.0,0.0,5.2,44.0,0.0,0.241,32.1
2025-04-14T07:00,Asia/Kolkata,26.3,81.0,0.0,6.2,41.0,31.0,0.241,32.1
2025-04-14T08:00,Asia/Kolkata,29.0,66.0,0.0,5.6,22.0,184.0,0.241,32.1
2025-04-14T09:00,Asia/Kolkata,32.1,49.0,0.0,6.3,358.0,385.0,0.241,32.1
2025-04-14T10:00,Asia/Kolkata,34.8,34.0,0.0,9.1,335.0,571.0,0.241,32.1
2025-04-14T11:00,Asia/Kolkata,35.9,31.0,0.0,12.9,321.0,711.0,0.241,32.1
2025-04-14T12:00,Asia/Kolkata,35.7,36.0,0.0,16.7,315.0,791.0,0.241,32.1
2025-04-14T13:00,Asia/Kolkata,36.4,28.0,0.0,18.6,319.0,805.0,0.241,32.1
2025-04-14T14:00,Asia/Kolkata,36.5,26.0,0.0,19.3,319.0,751.0,0.241,32.1
2025-04-14T15:00,Asia/Kolkata,36.1,27.0,0.0,18.2,319.0,628.0,0.241,32.1
2025-04-14T16:00,Asia/Kolkata,35.1,31.0,0.0,16.9,317.0,451.0,0.241,32.1
2025-04-14T17:00,Asia/Kolkata,33.4,38.0,0.0,14.9,313.0,248.0,0.241,32.1
2025-04-14T18:00,Asia/Kolkata,31.0,51.0,0.0,15.2,311.0,68.0,0.241,32.1
2025-04-14T19:00,Asia/Kolkata,29.4,67.0,0.0,15.6,308.0,1.0,0.241,32.1
2025-04-14T20:00,Asia/Kolkata,28.9,73.0,0.0,16.5,314.0,0.0,0.241,32.1
2025-04-14T21:00,Asia/Kolkata,28.7,75.0,0.0,14.9,323.0,0.0,0.241,32.1
2025-04-14T22:00,Asia/Kolkata,28.5,73.0,0.0,11.7,335.0,0.0,0.241,32.1
2025-04-14T23:00,Asia/Kolkata,28.3,71.0,0.0,7.0,359.0,0.0,0.241,32.1
2025-04-15T00:00,Asia/Kolkata,27.9,71.0,0.0,5.9,12.0,0.0,0.241,32.1
2025-04-15T01:00,Asia/Kolkata,27.4,72.0,0.0,5.2,27.0,0.0,0.241,32.1
2025-04-15T02:00,Asia/Kolkata,27.0,71.0,0.0,4.3,28.0,0.0,0.241,32.1
2025-04-15T03:00,Asia/Kolkata,26.5,73.0,0.0,3.2,43.0,0.0,0.241,32.1
2025-04-15T04:00,Asia/Kolkata,25.9,75.0,0.0,2.7,58.0,0.0,0.241,32.1
2025-04-15T05:00,Asia/Kolkata,25.7,76.0,0.0,0.9,53.0,0.0,0.241,32.1
2025-04-15T06:00,Asia/Kolkata,26.5,77.0,0.0,1.1,9.0,0.0,0.241,32.1
2025-04-15T07:00,Asia/Kolkata,28.2,70.0,0.0,4.1,360.0,33.0,0.241,32.1
2025-04-15T08:00,Asia/Kolkata,30.3,66.0,0.0,5.2,340.0,182.0,0.241,32.1
2025-04-15T09:00,Asia/Kolkata,32.4,53.0,0.0,6.5,330.0,379.0,0.241,32.1
2025-04-15T10:00,Asia/Kolkata,34.1,44.0,0.0,8.7,313.0,562.0,0.241,32.1
2025-04-15T11:00,Asia/Kolkata,34.6,44.0,0.0,13.0,304.0,702.0,0.241,32.1
2025-04-15T12:00,Asia/Kolkata,34.8,42.0,0.0,15.3,304.0,782.0,0.241,32.1
